"","ID","F.1","F.2","W.3","W.4","F.3","F.4","W.1","W.2","logFC","logCPM","PValue","FDR"
"7730","PmetTSAr1.1-007733",15.3476482200962,15.9678248503213,13.3563400688685,13.7624094437316,15.6863940374802,12.8899388005087,15.4818578083414,14.5619234748181,0.00530359271806669,3.87708154140732,0.989585891969091,1
"7731","PmetTSAr1.1-007734",20.3591251899235,20.0560620105149,25.5008623011139,20.3638903964159,20.2510260206731,23.068709661427,21.6969978326665,22.2699516374543,0.0164257618666309,4.4434447837235,0.959033122462036,1
"7732","PmetTSAr1.1-007735",4.96673163973958,2.13299330097056,8.40369325832163,2.2937349072886,7.10053864052223,21.546650467271,5.06729884866147,1.22911800431226,0.969042388717191,2.72705639063369,0.130138607867899,1
"7733","PmetTSAr1.1-007736",30.4715697897536,15.8197003155317,20.7062786866483,18.4337963890633,22.7507054400406,21.92716526581,15.9577919543483,11.8120323465263,-0.23826887844701,4.30631918802798,0.506294272452572,1
"7734","PmetTSAr1.1-007737",19.3299825979054,12.5313356432021,17.518670899009,10.9931441288344,15.5414850856328,44.0445879308895,10.4425550859156,10.832904444786,0.419739736904352,4.14499144540829,0.358201858123155,1
"7735","PmetTSAr1.1-007738",15.5713748705349,17.5083200121334,18.1245798173206,19.6925533503802,19.9974353549402,17.2182946338898,25.3364942433074,23.4990696417665,0.279871206594179,4.29901314621452,0.382106745335908,1
"7736","PmetTSAr1.1-007739",6.80129017333708,4.76961002022584,8.53541258838937,7.41267988331073,8.47717368307246,11.9862161539786,9.32271003648768,8.12467833358949,0.459644785072274,3.04185669064877,0.180176715908222,1
"7737","PmetTSAr1.1-007740",10.1124445998301,9.92434383090471,13.3036523368415,11.4407021595249,11.4840344339059,14.7449484433863,13.4941328456068,12.5411701456945,0.221704041697856,3.60780402317741,0.496329188001108,1
"7738","PmetTSAr1.1-007741",13.6025803466742,12.146211852749,10.7219534675138,8.89521585997288,13.9474866153115,17.5512450826115,10.5545395908584,11.5203772268589,0.239050245360698,3.63458873708036,0.484641253686139,1
"7739","PmetTSAr1.1-007742",17.4506787342201,16.6195728033956,12.3816170263673,25.8185038954559,15.0705309921288,13.6509683975867,14.8939391573917,30.3737974624961,0.0354893353539998,4.197866692128,0.928047301694253,1
"7740","PmetTSAr1.1-007743",40.6287597196715,19.1673148017771,48.0512116087105,13.9022713283224,71.6574766885356,196.107814297038,25.8964167680213,7.31221050023054,1.30531620079233,5.72406502781702,0.0619486357685569,1
"7741","PmetTSAr1.1-007744",13.5578350165864,12.1165869457911,12.1445222322454,12.7274314977599,12.0636702412954,12.3667309525176,12.2902994174717,13.4994655388872,-0.00862559718400885,3.6618418189415,0.979604960229985,1
"7742","PmetTSAr1.1-007745",8.77008469719781,10.4279672491894,10.5902341374461,10.741392736571,6.7744934988656,8.46645426749279,12.7102413110072,14.1869383209601,0.0580967370125679,3.3789272872997,0.874268980400895,1
"7743","PmetTSAr1.1-007746",7.91992342553068,7.90985015776584,13.040213676706,17.0631499200738,8.73076434880539,10.1312065111009,13.8300863604352,15.9577015475117,0.0832074204860146,3.57215594265115,0.829003277523101,1
"7744","PmetTSAr1.1-007747",4.47453300877439,3.94011262540396,5.18974160466884,4.92313833759505,4.12990512765068,4.75643498173753,5.87918650949673,5.56227978222665,0.135488513748543,2.29898136797286,0.66809681640601,1
"7745","PmetTSAr1.1-007748",25.5943288101895,27.077164959543,36.90775628498,29.3150510102251,29.3802899870588,31.4875995791024,35.5550803193374,32.5403783514533,0.117049250322462,4.95634181998389,0.711261887125153,1
"7746","PmetTSAr1.1-007749",20.5828518403622,19.996812196599,14.3047192453563,19.1610781889353,24.4171583862856,26.9689863464518,12.0663304075862,13.2078104192198,0.0485689530504583,4.23940470319982,0.893601518534875,1
"7747","PmetTSAr1.1-007750",17.1822067536937,18.9599404530717,20.3638084284722,23.0772109574768,17.5702104114963,12.5569883517871,17.0216447513048,20.7075134963794,-0.229035753332097,4.2092544603677,0.483505472631772,1
"7748","PmetTSAr1.1-007751",17.2716974138692,22.1298054975696,18.2562991473884,21.2310340808787,19.8525264030928,16.3145719873597,16.4617222265909,18.1242824364689,-0.157187016393749,4.23022436125942,0.619573522294063,1
"7749","PmetTSAr1.1-007752",16.6452627926408,17.5675698260492,11.6703326440015,16.2239786125291,16.4833932726409,15.0303345422906,16.1817609642339,18.4992675903268,0.0929458754429622,4.00893533075004,0.776344913334535,1
"7750","PmetTSAr1.1-007753",5.50367560079251,6.45822971682754,9.82626202305319,5.20286210677659,6.15863045351418,4.56617758246802,6.43910903421071,6.47891015832393,-0.190261301270373,2.67731457651511,0.584883062028641,1
"7751","PmetTSAr1.1-007754",8.54635804675909,4.2363616949832,14.3047192453563,5.59447538363074,10.3972172950504,1.23667309525176,9.49068679390187,1.04162542738327,-0.559604478693262,2.79073139327785,0.377479930093638,1
"7752","PmetTSAr1.1-007755",17.8981320350976,15.3753267111628,16.122446000291,13.8742989514042,17.3528469837252,14.7925127932037,20.6051489094743,18.1451149450165,0.165369595095237,4.07321210012681,0.607783804704425,1
"7753","PmetTSAr1.1-007756",2.01353985394848,3.08099032362415,11.2488307877848,7.21687324488365,2.7894973230623,2.04526704214714,7.58695020987436,4.79147696596303,-0.451133816880766,2.37221890836684,0.380570647199691,1
"7754","PmetTSAr1.1-007757",2.90844645570336,3.22911485841377,12.1445222322454,8.22387881393719,2.75327008510046,2.23552444141664,6.5510935391535,5.228959645464,-0.657668736525884,2.45645739549181,0.175016273858543,1
"7755","PmetTSAr1.1-007758",20.4038705200112,24.322048612456,21.8654087912444,25.9863381569648,19.4540267855124,19.0257399269501,30.291808587026,33.6861663215749,0.147228035948674,4.611692660268,0.661735768124982,1
"7756","PmetTSAr1.1-007759",26.220763431418,25.12192110032,33.6674607653136,30.0423328100971,29.8512440805628,25.3993628024784,34.2952546387309,25.7906455820097,0.00346578386635445,4.8511024374351,0.99215601048841,1
"7757","PmetTSAr1.1-007760",22.4621557040475,19.3450642435247,24.736890186721,20.3359180194977,19.8525264030928,16.7902154855335,25.1125252334218,23.6865622186955,-0.0230978769283523,4.43330919822849,0.942566957125033,1
"7758","PmetTSAr1.1-007761",18.0771133554486,15.8789501294475,14.2520315133292,14.1540227205858,17.2079380318779,16.4572650368118,15.985788080584,16.9576619577996,0.0957245588339728,4.01616797366686,0.764271171481184,1
"7759","PmetTSAr1.1-007762",16.2425548218511,17.5971947330072,14.726221101573,16.7274813970559,15.6863940374802,11.2251865569006,15.5378500608128,16.1035291073453,-0.155960406123401,3.95838713792257,0.629384847321021,1
"7760","PmetTSAr1.1-007763",18.7482933067647,16.6195728033956,17.8084534251581,18.6296030274904,16.447166034679,12.6521170514218,22.3689048623233,19.3325679322335,-0.0188661476844328,4.16119564383252,0.953869237491026,1
"7761","PmetTSAr1.1-007764",25.683819470365,20.8263095914209,22.8137879677321,22.4897910421956,22.0623879187655,19.6916408243934,19.7652651224033,22.2491191289066,-0.131747276250756,4.4599772901482,0.672216061960194,1
"7762","PmetTSAr1.1-007765",4.25080635833568,5.51023269417396,3.87254830399147,3.94410514545967,2.861951798986,2.90142533885989,3.61150028440514,6.22892005575194,-0.16248431104026,2.07603084738318,0.634986972787968,1
"7763","PmetTSAr1.1-007767",10.9178605414095,16.2936988268585,11.6966765100151,16.4757300047925,8.07867406549213,6.18336547625878,15.0339197885702,15.4577213423677,-0.304752042139993,3.65420675474601,0.423718474898137,1
