"","ID","U.1","U.3","R.1","R.2","U.2","U.4","R.3","R.4","logFC","logCPM","PValue","FDR"
"304","PmetTSAr1.1-001903",9.94331684220453,9.94271532056764,4.91867370039374,41.8775854541758,49.0728671443495,35.4910537733616,61.8480237222743,67.3486309066247,1.68103490168455,5.13305257941911,0.00117051771995074,0.0660637369148371
"305","PmetTSAr1.1-008877",7.38257223078748,19.9134382899256,5.49734119455771,19.9757325274741,52.057621138818,28.8428736717233,35.6452350460436,22.9280189319212,1.4024206191284,4.58906614211914,0.00117139438063944,0.0660637369148371
"306","PmetTSAr1.1-014294",380.025397119872,319.063135019455,199.592063195389,584.45327533339,1202.10967127218,510.477952111954,913.556686279396,1479.69131993639,1.46902956966678,9.44844376010566,0.00116489558629337,0.0660637369148371
"307","PmetTSAr1.1-016053",5.03976333098038,6.63781276330853,6.3412312902135,32.029518251673,49.3362277909202,16.6374968697411,106.424239293099,27.7386354252515,1.99978287995541,4.9682323823578,0.00117295513462813,0.0660637369148371
"308","PmetTSAr1.1-016568",13.2940784082077,11.7912201407295,12.2966842509844,8.32581075795187,24.975367983126,13.0577075842435,23.0159630264189,41.6661460793289,1.16728395836516,4.21711707640242,0.00119247433005829,0.0669450442890838
"309","PmetTSAr1.1-004827",15.2282578487461,12.5194190092781,17.6734697175912,21.1251914754003,52.0137276977229,54.1400512892395,50.4384010254171,11.9101553504227,1.34021764766883,4.87903054735041,0.00120558502651627,0.0674620410792647
"310","PmetTSAr1.1-000015",23.4008470341197,21.4258513246035,24.1111455901654,125.539556988371,223.944336467327,67.4023182612257,176.731121221664,260.471605937257,1.90548460738514,6.8506025947188,0.00122635591247846,0.0679644874444391
"311","PmetTSAr1.1-003555",19.0421328019205,11.9032507358908,11.0429046802958,30.1655307685495,25.8971302461236,26.5586271752629,77.7034649182518,57.688602625663,1.38063418078071,5.02428054644655,0.00122401554567323,0.0679644874444391
"312","PmetTSAr1.1-018034",0.653807134829887,0.61616827338729,0.651000930934466,5.65409536547477,6.49622928207847,2.86383142839806,13.1407378646563,12.7248565307448,2.21891578865809,2.4279875150122,0.00122326681309166,0.0679644874444391
"313","PmetTSAr1.1-012335",50.3703913458526,23.918532066943,17.8181365911322,65.6434258640011,205.245730560803,65.0498853021844,82.8968104216489,108.16128051133,1.54821761651743,6.27464640717511,0.00123744113768962,0.0683597275137099
"314","PmetTSAr1.1-008579",5.31218297049283,11.9032507358908,3.06211548995101,5.09489912053771,43.3667198019833,10.7734610877832,13.6915472362287,10.7075012270901,1.6292616117414,3.70257037615513,0.00125529954182906,0.0691254279546699
"315","PmetTSAr1.1-000732",46.6382422845319,39.6308230383189,42.0498379092484,75.9885563953368,94.0197508257573,68.7319542815534,172.875455620657,173.686532585806,1.31782895120819,6.47970911261095,0.0012608258786038,0.0692093341807564
"316","PmetTSAr1.1-000730",173.095438946213,139.47809097585,114.600274990056,614.556673185835,634.699158235504,389.07195548665,1379.73813226237,1346.50707460088,1.84792834310616,9.22641948521154,0.00126739517568233,0.0693497784263394
"317","PmetTSAr1.1-028058",4.74010172751668,9.07447820806736,12.393128833345,0.807727909353539,1.84352452599524,3.17067051001213,0.78687053081774,0.931087063225226,-2.00055327889788,2.10981861194911,0.00129101994368494,0.0704196398935528
"318","PmetTSAr1.1-014939",3.21455174624695,3.24888725967844,3.85778329442646,11.6809882275743,36.7388101966194,11.9326309516586,15.8947847225183,6.67279061978079,1.69501177878699,3.54657523339215,0.00131111089105321,0.0710671423736711
"319","PmetTSAr1.1-017231",8.22707311327608,7.53405752459914,5.15978515629539,14.4459029942075,19.9276222571866,16.0579119378034,21.3635349117016,19.746804799235,1.12502108087108,3.81790175671305,0.00130934149710624,0.0710671423736711
"320","PmetTSAr1.1-002213",15.8548230196248,82.4545180387355,8.2219006462464,17.2418842188929,361.243020212877,53.1513475818163,105.519338182659,68.8616473843657,2.24986377127466,6.47715276764783,0.0013196047588218,0.0712110502222694
"321","PmetTSAr1.1-021140",3.59593924156438,4.84532324072733,2.74867059727885,5.09489912053771,15.0115568545327,5.18217115614886,8.41951467974982,9.27207533795121,1.21724096377496,2.76791150571614,0.00132200260952799,0.0712110502222694
"322","PmetTSAr1.1-021939",1.7434856928797,2.46467309354916,1.90478050162307,3.16877872131004,6.27676207660284,2.55699234678398,7.82936178163651,5.00459296483559,1.22214090482847,1.96762615235716,0.00132955487993099,0.0713954454313254
"323","PmetTSAr1.1-004055",2.5879865753683,1.03628300524226,0.868001241245954,14.9118998649884,44.7713099170273,6.00040870711974,24.7470781942179,29.639604846003,2.43845788141556,3.96262058982704,0.00133572998883171,0.0715049759656012
"324","PmetTSAr1.1-004434",28.4678523290513,64.8657145984075,106.4024854894,3.82117434040328,8.20807348478833,22.876558195894,3.30485622943451,2.25012706946096,-2.47291466012414,4.91321385575801,0.00134739296608276,0.0719067030140029
"325","PmetTSAr1.1-013671",8.98984810391095,7.56206517338947,8.46301210214805,15.6574948582378,20.8493845201843,12.1371903394013,34.7796774621441,25.022964824178,1.19000198076641,4.06403445521253,0.00135234855490147,0.0719491041932347
"326","PmetTSAr1.1-002864",29.2851112475887,40.5830830971902,33.5386035159201,63.996903587242,147.043027668668,108.075543190736,83.0148410012715,62.5380144132944,1.25911722046422,6.15079667082344,0.00137018120067422,0.0726742427633679
"327","PmetTSAr1.1-016477",5.74805439371276,5.93762154355025,1.97711393839356,21.7465206364414,30.8570890898727,17.7284802710356,32.5370964493135,34.2950401621292,1.70533581861543,4.23940685097788,0.0013804722464676,0.0729961639561814
"328","PmetTSAr1.1-004724",24.7357032677307,14.9840921028273,12.0314616494925,29.1403376528315,35.5097938459559,32.0135441817354,64.1692917881867,47.2138731643792,1.14536211690095,5.02326895636686,0.00140101415838351,0.0738565116238088
"329","PmetTSAr1.1-003809",14.0023694709401,17.9809105233927,10.0784588566891,36.1613571725969,115.395856639083,23.3538634339603,45.599147260888,41.3557837249205,1.52874638759054,5.24871050328197,0.00142948397215384,0.074916967895679
"330","PmetTSAr1.1-015021",19.3145524414329,19.9694535875063,16.8295796219354,42.5610475313211,57.5004078346134,36.1047319365898,60.7070614525886,61.8009038215744,1.13124760290947,5.29982281466244,0.00142979581317298,0.074916967895679
"331","PmetTSAr1.1-009250",0.762774990634868,0.252068839112982,0.265222601491819,3.66584205014299,6.80348336974434,1.56828863936084,4.20975733987491,13.8887153597763,2.42135541181326,1.98383281961493,0.00145897058544601,0.0762146839666069
